genotype,shocked,trackid,learningscore
dgrp390,true,44,0.00413322008991307
dgrp390,true,45,0.005124673458711759
dgrp390,true,46,0.04117960150934705
dgrp390,true,47,0.14087161225158717
dgrp390,true,48,0.0695396181273383
dgrp390,true,9,0.05207709916969594
dgrp391,false,17,0.012663006630383944
dgrp391,false,18,0.030269717024948156
dgrp391,false,19,0.03159503451723797
dgrp391,false,20,0.007162987216189798
dgrp391,false,21,0.022898088419574747
dgrp391,false,22,0.026338846682580797
dgrp391,false,23,0.015726980874489344
dgrp391,false,24,0.0010845804146845106
dgrp391,false,49,0.03378797619994517
dgrp391,false,51,0.012362340183726284
dgrp391,false,52,0.013332027666567575
dgrp391,false,53,0.018181277108611726
dgrp391,false,54,0.006403766787587611
dgrp391,false,55,0.00890902821475012
dgrp391,false,56,0.018759311335788037
dgrp391,false,25,0.003730069580744122
dgrp391,false,26,0.019214177296649537
dgrp391,false,27,0.011795577894157055
dgrp391,false,28,0.003067658962944586
dgrp391,false,29,0.021246392945166254
dgrp391,false,30,0.012837380280583094
dgrp391,false,31,0.0016819848986632802
dgrp391,false,32,0.011673599622484931
dgrp391,false,57,0.007846536292293371
dgrp391,false,58,0.008363486662104624
dgrp391,false,59,0.029310652074000992
dgrp391,false,60,0.010756348530806148
dgrp391,false,61,0.012206410254873928
dgrp391,false,62,0.004382268989350041
dgrp391,false,63,0.005965284193717224
dgrp391,false,64,0.006818786965091389
dgrp391,true,1,0.013895274432954602
dgrp391,true,2,0.006866687659981385
dgrp391,true,3,0.03905715335680415
dgrp391,true,33,0.028573329719417118
dgrp391,true,34,0.02288269862469333
dgrp391,true,35,0.028679093692148383
dgrp391,true,36,0.03641244535844554
dgrp391,true,37,0.045565160158753115
dgrp391,true,38,0.008655474757074538
dgrp391,true,39,0.03048535208593814
dgrp391,true,4,0.013290933043930392
dgrp391,true,40,0.03277188771065234
dgrp391,true,5,0.04203820712719
dgrp391,true,6,0.01711344927638908
dgrp391,true,7,0.013793187961944509
dgrp391,true,8,0.01605294071890287
dgrp391,true,10,0.0005671719291133748
dgrp391,true,11,0.022652064289240742
dgrp391,true,12,0.039307365300843194
dgrp391,true,13,0.017290674104035286
dgrp391,true,14,0.0010390899476722948
dgrp391,true,15,0.03652097392710149
dgrp391,true,16,0.02890483528941931
dgrp391,true,41,0.0052249739544268925
dgrp391,true,42,0.009379864326285792
dgrp391,true,43,0.008479817143083046
dgrp391,true,44,0.017482367288361722
dgrp391,true,45,0.013957750757899151
dgrp391,true,46,0.02602803401734352
dgrp391,true,47,0.03543240413620008
dgrp391,true,48,0.010495216243206928
dgrp391,true,9,0.034379440689284835
dgrp392,false,33,0.016024948908985093
dgrp392,false,34,0.00268845819152172
dgrp392,false,35,0.02415576318776197
dgrp392,false,36,0.008486606901761229
dgrp392,false,37,0.02303082252183211
dgrp392,false,38,0.003059945350715604
dgrp392,false,39,0.014049832929307254
dgrp392,false,40,0.009848284297775067
dgrp392,false,49,0.0430496037459262
dgrp392,false,50,0.01665301250514392
dgrp392,false,51,0.016769374318932356
dgrp392,false,52,0.022464871487575117
dgrp392,false,53,0.0011296188152648545
dgrp392,false,54,0.01884431965446226
dgrp392,false,55,0.06284640497129537
dgrp392,false,56,0.031315894739149835
dgrp392,false,41,0.0035742865305350424
dgrp392,false,42,0.0038999768834647452
dgrp392,false,43,0.016957487383764625
dgrp392,false,44,0.02255436024513513
dgrp392,false,45,0.0157427431347906
dgrp392,false,46,0.032937382491647044
dgrp392,false,47,0.013903348802087101
dgrp392,false,48,0.02827955169621721
dgrp392,false,57,0.02028340200877457
dgrp392,false,58,0.007283830604458363
dgrp392,false,59,0.0003608284696202668
dgrp392,false,60,0.01262207021717443
dgrp392,false,61,0.015843429564359274
dgrp392,false,62,0.00433776600895408
dgrp392,false,63,0.010088829271091282
dgrp392,false,64,0.0011425639028807555
dgrp392,true,1,0.00045699345153610293
dgrp392,true,17,0.0008928393877435936
dgrp392,true,18,0.0033168017404524575
dgrp392,true,19,0.008074970829826722
dgrp392,true,2,0.007221344366171251
dgrp392,true,20,0.022914090927540626
dgrp392,true,21,0.005161136346804068
dgrp392,true,22,0.01692037763272894
dgrp392,true,23,0.009968217915598543
dgrp392,true,24,0.03881800873316649
dgrp392,true,3,0.0010963475855705895
dgrp392,true,4,0.0005991297449594313
dgrp392,true,5,0.00863554106716824
dgrp392,true,6,0.006623328283509894
dgrp392,true,7,0.012026295009301108
dgrp392,true,8,0.016034708536449366
dgrp392,true,10,0.036788159964678685
dgrp392,true,11,0.03522173496173947
dgrp392,true,12,0.021484818505680847
dgrp392,true,13,0.00892868346932793
dgrp392,true,14,0.01077259549047238
dgrp392,true,15,0.014034197357673611
dgrp392,true,16,0.034166825878993445
dgrp392,true,25,0.04074040850241814
dgrp392,true,26,0.014885650336664141
dgrp392,true,27,0.011314162850066894
dgrp392,true,28,0.0515368199225576
dgrp392,true,29,0.002083076303050324
dgrp392,true,30,0.030863784207044193
dgrp392,true,31,0.03827276082565931
dgrp392,true,32,0.009878644352025123
dgrp392,true,9,0.004803730001439993
dgrp395,false,17,0.011758038451102737
dgrp395,false,18,0.013979269187790883
dgrp395,false,19,0.005091838753671668
dgrp395,false,20,0.012110450498847458
dgrp395,false,21,0.008246206095035236
dgrp395,false,22,0.015633947300108364
dgrp395,false,23,0.05036312293519421
dgrp395,false,24,0.0020372428602418724
dgrp395,false,49,0.009452565749419384
dgrp395,false,50,0.018100782265600746
dgrp395,false,51,0.02920909709214367
dgrp395,false,52,0.038122182891972445
dgrp395,false,53,0.03871750098163379
dgrp395,false,54,0.05806020772201739
dgrp395,false,55,0.014438798050987467
dgrp395,false,56,0.033320034677746274
dgrp395,false,25,0.03302666952776098
dgrp395,false,26,0.015455318467063078
dgrp395,false,27,0.013474591904602456
dgrp395,false,28,0.030676019977935426
dgrp395,false,29,0.016283344501691777
dgrp395,false,30,0.035707216123137375
dgrp395,false,31,0.044515888371789464
dgrp395,false,32,0.054999322351279856
dgrp395,false,57,0.023004153148126594
dgrp395,false,58,0.025820064459779052
dgrp395,false,59,0.0156023866005566
dgrp395,false,60,0.027563687639421103
dgrp395,false,61,0.004333078399064411
dgrp395,false,62,0.00820649117826433
dgrp395,false,63,0.02568219751608275
dgrp395,false,64,0.0047691925784872635
dgrp395,true,1,0.017949505197990656
dgrp395,true,2,0.004267563587288498
dgrp395,true,3,0.15021198249380688
dgrp395,true,33,0.002828323139778044
dgrp395,true,34,0.002035008276529915
dgrp395,true,35,0.024717050724299833
dgrp395,true,36,0.011005038510199877
dgrp395,true,37,0.009856665140503651
dgrp395,true,38,0.009050747626337285
dgrp395,true,39,0.08614036642133863
dgrp395,true,4,0.012119475757198017
dgrp395,true,40,0.11749644185674407
dgrp395,true,5,0.00908783169265634
dgrp395,true,6,0.018805578216164548
dgrp395,true,7,0.002208650194330919
dgrp395,true,8,0.0036711236406729852
dgrp395,true,10,0.0049014843016048915
dgrp395,true,11,0.004032246253771882
dgrp395,true,12,0.013430113686744849
dgrp395,true,13,0.018729602306642473
dgrp395,true,14,0.035917775958237225
dgrp395,true,15,0.028209464283384722
dgrp395,true,16,0.026174753196684997
dgrp395,true,41,0.003694071420115158
dgrp395,true,42,0.012967099709623564
dgrp395,true,43,0.08325835537391002
dgrp395,true,44,0.00779015657779078
dgrp395,true,45,0.010876406386789855
dgrp395,true,46,0.12520539186198731
dgrp395,true,47,0.07426111951104128
dgrp395,true,48,0.043941526422964866
dgrp395,true,9,0.005061940238936247
dgrp405,false,17,0.013189732142140448
dgrp405,false,18,0.019126415724430634
dgrp405,false,19,0.03006907523660321
dgrp405,false,20,0.008327064120465272
dgrp405,false,21,0.004086525914859779
dgrp405,false,22,0.039393908460290145
dgrp405,false,23,0.009268236918956396
dgrp405,false,24,0.026351819168580926
dgrp405,false,49,0.0053744563985565486
dgrp405,false,50,0.007264742548781372
dgrp405,false,51,0.03057932492686849
dgrp405,false,52,0.014564886836033908
dgrp405,false,53,0.005632185269737938
dgrp405,false,54,0.021773380477211862
dgrp405,false,55,0.025328309160899454
dgrp405,false,56,0.027069394788040324
dgrp405,false,25,0.03873792635534995
dgrp405,false,26,0.013145063786647898
dgrp405,false,27,0.09784673045315417
dgrp405,false,28,0.031342099949626195
dgrp405,false,29,0.03139754401329997
dgrp405,false,30,0.0849793598213095
dgrp405,false,31,0.014356162302598258
dgrp405,false,32,0.06644194872292769
dgrp405,false,57,0.03912508655698299
dgrp405,false,58,0.005083762343787462
dgrp405,false,59,0.004059538191153095
dgrp405,false,60,0.014813142065490642
dgrp405,false,61,0.05146485949670865
dgrp405,false,62,0.01926420377797644
dgrp405,false,63,0.013525517216507521
dgrp405,false,64,0.018770697360018906
dgrp405,true,1,0.03704708082180794
dgrp405,true,2,0.014951305032915418
dgrp405,true,3,0.2922065366842662
dgrp405,true,33,0.026964783469591386
dgrp405,true,34,0.007923655332303742
dgrp405,true,35,0.008939595848745263
dgrp405,true,36,0.014070425677018938
dgrp405,true,37,0.0019293918911921226
dgrp405,true,38,0.008533109654901755
dgrp405,true,39,0.014430269606489105
dgrp405,true,4,0.013145222780104854
dgrp405,true,40,0.027112318524601775
dgrp405,true,5,0.009464586823727916
dgrp405,true,6,0.0019323752421423757
dgrp405,true,7,0.0010923178550328871
dgrp405,true,8,0.04698797409025815
dgrp405,true,10,0.17259241096884745
dgrp405,true,11,0.021724882736296358
dgrp405,true,12,0.0014391337087195921
dgrp405,true,13,0.017308471920112894
dgrp405,true,14,0.01585913098471342
dgrp405,true,15,0.03518885501343258
dgrp405,true,16,0.16169468076013194
dgrp405,true,41,0.22025606009403953
dgrp405,true,42,0.04274245611621022
dgrp405,true,43,0.011784801877785883
dgrp405,true,44,0.26247702975245696
dgrp405,true,45,0.0479264741023554
dgrp405,true,46,0.006731543699929565
dgrp405,true,47,0.023660195567068193
dgrp405,true,48,0.03364626295332887
dgrp405,true,9,0.03767022800153727
dgrp437,false,17,0.030711393865999692
dgrp437,false,18,0.03117058081011423
dgrp437,false,19,0.034600438544570095
dgrp437,false,20,0.02854135006537728
dgrp437,false,21,0.00996884465725531
dgrp437,false,22,0.004684079277807618
dgrp437,false,23,0.025459087796591784
dgrp437,false,24,0.04901763047219815
dgrp437,false,49,0.0518037451695125
dgrp437,false,50,0.04766759263734946
dgrp437,false,51,0.02808243958414855
dgrp437,false,52,0.06675540241753944
dgrp437,false,53,0.05348150310349417
dgrp437,false,54,0.03428953820994393
dgrp437,false,55,0.00507505332548866
dgrp437,false,56,0.015394026689685092
dgrp437,false,25,0.00969523921253726
dgrp437,false,26,0.05726212132398226
dgrp437,false,27,0.013699956099848087
dgrp437,false,28,0.05604662020231385
dgrp437,false,29,0.017780475051926647
dgrp437,false,30,0.04801330563837819
dgrp437,false,31,0.014407136622467454
dgrp437,false,32,0.032849496096567954
dgrp437,false,57,0.037710221025480134
dgrp437,false,58,0.08984190024129365
dgrp437,false,59,0.0110951718026647
dgrp437,false,60,0.06738930077575747
dgrp437,false,61,0.009516514631135481
dgrp437,false,62,0.010810304127295861
dgrp437,false,63,0.03209060626094762
dgrp437,false,64,0.004295948518305337
dgrp437,true,1,0.0010010206745370842
dgrp437,true,2,0.002618607276207857
dgrp437,true,3,0.011096965448059826
dgrp437,true,33,0.015011893868351417
dgrp437,true,34,0.004295218442777166
dgrp437,true,35,0.031299170998704995
dgrp437,true,36,0.011075315986762535
dgrp437,true,37,0.03927830073899649
dgrp437,true,38,0.02047244315468677
dgrp437,true,39,0.0192943337176546
dgrp437,true,4,0.008665315870072243
dgrp437,true,40,0.02302006747534796
dgrp437,true,5,0.05040171375124358
dgrp437,true,6,0.010637552889553592
dgrp437,true,7,0.04044104162159112
dgrp437,true,8,0.053272828837858055
dgrp437,true,10,0.008596093938636473
dgrp437,true,11,0.03727601277825632
dgrp437,true,12,0.0346338869020911
dgrp437,true,13,0.01464211789880776
dgrp437,true,14,0.015051552854034922
dgrp437,true,15,0.021043477634287405
dgrp437,true,16,0.003966540234907778
dgrp437,true,41,0.02490043644941589
dgrp437,true,42,0.0041667920848328655
dgrp437,true,43,0.052786973903157314
dgrp437,true,44,0.00848523368177359
dgrp437,true,45,0.08027731995518775
dgrp437,true,46,0.03027120031447325
dgrp437,true,47,0.03663427888227083
dgrp437,true,48,0.01638213284945228
dgrp437,true,9,0.024449717389554843
dgrp440,false,17,0.01861314721714072
dgrp440,false,18,0.016612108935626813
dgrp440,false,19,0.008989135159424677
dgrp440,false,20,0.024670728061753522
dgrp440,false,21,0.0006059187924235543
dgrp440,false,22,0.0020112337718774798
dgrp440,false,23,0.028619116726036592
dgrp440,false,24,0.023293392531463897
dgrp440,false,49,0.008783439363269918
dgrp440,false,50,0.002945504826682821
dgrp440,false,51,0.004704815868813883
dgrp440,false,52,0.03258636340812182
dgrp440,false,53,0.004740905273388496
dgrp440,false,54,0.026089333887959865
dgrp440,false,55,0.0061857191180417215
dgrp440,false,56,0.010872037866281187
dgrp440,false,25,0.010489365245335641
dgrp440,false,26,0.03647526644773896
dgrp440,false,27,0.019763097076814257
dgrp440,false,28,0.008911064012481151
dgrp440,false,29,0.030437305233271872
dgrp440,false,30,0.011236686827626768
dgrp440,false,31,0.0056056170830413865
dgrp440,false,32,0.0015888666762803871
dgrp440,false,57,0.00417368207681737
dgrp440,false,58,0.01916105140351318
dgrp440,false,59,0.006693514054165267
dgrp440,false,60,0.01306893665790837
dgrp440,false,61,0.005724067530788357
dgrp440,false,62,0.0032870763650768298
dgrp440,false,63,0.015193681658100672
dgrp440,false,64,0.0038311778060117208
dgrp440,true,1,0.002250632680377229
dgrp440,true,2,0.0001916259423407618
dgrp440,true,3,0.0164442198642904
dgrp440,true,33,0.00831912133106108
dgrp440,true,34,0.010938612723011693
dgrp440,true,35,0.006874923774884106
dgrp440,true,36,0.019109767361492502
dgrp440,true,37,0.006534869982120273
dgrp440,true,38,0.016611061297823193
dgrp440,true,39,0.006652943487408247
dgrp440,true,4,0.003595969474052524
dgrp440,true,40,0.006428749551798646
dgrp440,true,5,0.0029438242088818123
dgrp440,true,6,0.007179145629522016
dgrp440,true,7,0.007154431013426221
dgrp440,true,8,0.004172543243056437
dgrp440,true,10,0.00652141992618957
dgrp440,true,11,0.0044287625341833115
dgrp440,true,12,0.011153586400234894
dgrp440,true,13,0.0030754922749254843
dgrp440,true,14,0.011344643754193695
dgrp440,true,15,0.01611006127452408
dgrp440,true,16,0.07057096507637325
dgrp440,true,41,0.02766449959007619
dgrp440,true,42,0.12774903512650637
dgrp440,true,43,0.0036367699594004876
dgrp440,true,44,0.0008265705151434266
dgrp440,true,45,0.010773354971848031
dgrp440,true,46,0.006986946404083011
dgrp440,true,47,0.025573822343981728
dgrp440,true,48,0.012955890138610093
dgrp440,true,9,0.0032151647881798195
dgrp486,false,17,0.027189995115798754
dgrp486,false,18,0.02016076229323696
dgrp486,false,19,0.025893505780288484
dgrp486,false,20,0.06348444079931392
dgrp486,false,21,0.004405868937178897
dgrp486,false,22,0.010176460053265196
dgrp486,false,23,0.008354101097461542
dgrp486,false,24,0.001394394755422218
dgrp486,false,49,0.02588028483955504
dgrp486,false,50,0.04158065408354317
dgrp486,false,51,0.016976572400784318
dgrp486,false,52,0.04968852681927455
dgrp486,false,53,0.049833800438850495
dgrp486,false,54,0.031055483737560313
dgrp486,false,55,0.020473825578746996
dgrp486,false,25,0.04510022192221519
dgrp486,false,26,0.026890336979080165
dgrp486,false,27,0.04182962633814863
dgrp486,false,28,0.04245841440484341
dgrp486,false,29,0.01683170819631502
dgrp486,false,30,0.032374757238205876
dgrp486,false,31,0.01289346376938652
dgrp486,false,32,0.0712106544491179
dgrp486,false,57,0.02846602311659202
dgrp486,false,58,0.0038354603964518563
dgrp486,false,59,0.03731742809013261
dgrp486,false,60,0.0169875803048124
dgrp486,false,61,0.004109340363122077
dgrp486,false,62,0.059023887481329806
dgrp486,false,63,0.03663944763063165
dgrp486,false,64,0.0018732304985871195
dgrp486,true,1,0.022617253940295068
dgrp486,true,2,0.07138532720547736
dgrp486,true,3,0.2019901558319578
dgrp486,true,33,0.1182241518120731
dgrp486,true,34,0.004418730964281775
dgrp486,true,35,0.008331059422518244
dgrp486,true,36,0.1994942427314517
dgrp486,true,37,0.040826591889749825
dgrp486,true,38,0.017811255957542377
dgrp486,true,39,0.04138971650733114
dgrp486,true,4,0.1387643791474647
dgrp486,true,40,0.057149925772614296
dgrp486,true,5,0.1640693503223802
dgrp486,true,6,0.020576043331611227
dgrp486,true,7,0.4120085847286029
dgrp486,true,8,0.023297753623345824
dgrp486,true,10,0.07995910586011495
dgrp486,true,11,0.022163012802309034
dgrp486,true,12,0.026179438452258036
dgrp486,true,13,0.02506510219131944
dgrp486,true,14,0.011849974540728642
dgrp486,true,15,0.03961952514167838
dgrp486,true,16,0.06697765367671546
dgrp486,true,41,0.004044291543044365
dgrp486,true,42,0.09534091364771086
dgrp486,true,43,0.011652704285002563
dgrp486,true,44,0.009744032153753357
dgrp486,true,45,0.06673700008831404
dgrp486,true,46,0.02213500908821775
dgrp486,true,47,0.013675251126981425
dgrp486,true,48,0.05827392227511266
dgrp486,true,9,0.20270014096384156
dgrp491,false,33,0.06874033681527308
dgrp491,false,34,0.008406276009138236
dgrp491,false,35,0.05752594577742837
dgrp491,false,36,0.04355830185013454
dgrp491,false,37,0.04151409048653237
dgrp491,false,38,0.036790853820972164
dgrp491,false,39,0.00852068540702472
dgrp491,false,40,0.034237491365726624
dgrp491,false,49,0.09945102137656808
dgrp491,false,50,0.0118299534266198
dgrp491,false,51,0.02020475899145649
dgrp491,false,52,0.028412573168003802
dgrp491,false,53,0.024337890192794503
dgrp491,false,54,0.01501800519697058
dgrp491,false,55,0.08799045111858472
dgrp491,false,56,0.06613679360972446
dgrp491,false,41,0.029405259644293497
dgrp491,false,42,0.001226434557972389
dgrp491,false,43,0.015431263988176847
dgrp491,false,44,0.027224424352907256
dgrp491,false,45,0.016630256622852196
dgrp491,false,46,0.007557942063185802
dgrp491,false,47,0.02050392414034105
dgrp491,false,48,0.02563601177074948
dgrp491,false,57,0.044663469627420876
dgrp491,false,58,0.03739983045486117
dgrp491,false,59,0.004149558629839345
dgrp491,false,60,0.02592108098127127
dgrp491,false,61,0.057213640136344474
dgrp491,false,62,0.025467059203317405
dgrp491,false,63,0.0035920645239144733
dgrp491,false,64,0.009254355108335416
dgrp491,true,1,0.0055829797705767015
