genotype,shocked,trackid,new_learningscore
dgrp879,false,32,-0.5583967548164166
dgrp879,false,58,0.21889265692434626
dgrp879,false,59,0.024671096080997518
dgrp879,false,60,0.06051137041358859
dgrp879,false,61,0.0018811865801686423
dgrp879,false,62,-0.31074044722094074
dgrp879,false,63,-0.13403809699603764
dgrp879,false,64,-0.3566185301481158
dgrp879,true,1,0.45212720470129075
dgrp879,true,2,0.2581505230535074
dgrp879,true,3,0.03295745937989103
dgrp879,true,33,0.5222329678670935
dgrp879,true,34,0.0318187319784313
dgrp879,true,35,0.16839497632071532
dgrp879,true,36,-0.09709381270697326
dgrp879,true,37,-0.025101026747690616
dgrp879,true,38,-0.4794749909976419
dgrp879,true,39,-0.16527391542780837
dgrp879,true,4,0.16573671986644634
dgrp879,true,40,-0.4792696327444189
dgrp879,true,5,0.0889606383819821
dgrp879,true,6,0.18526698575230058
dgrp879,true,7,0.46429634455926483
dgrp879,true,8,0.11588832510908752
dgrp879,true,10,0.7101002916788757
dgrp879,true,11,-0.6412102847506035
dgrp879,true,12,0.21299244330641398
dgrp879,true,13,0.15504317531175316
dgrp879,true,14,-0.08128970193249391
dgrp879,true,15,-0.09206509092096618
dgrp879,true,16,-0.23627050552643405
dgrp879,true,41,0.1425517527891258
dgrp879,true,42,0.1036676242575619
dgrp879,true,43,0.6589540627842287
dgrp879,true,44,-0.3376867781881995
dgrp879,true,45,0.11096671774196286
dgrp879,true,46,-0.05599412767588127
dgrp879,true,47,0.19405471017165968
dgrp879,true,48,0.10976604672453413
dgrp879,true,9,0.4784160560380746
dgrp105,false,17,0.24420964005638524
dgrp105,false,18,0.0004811198355029085
dgrp105,false,19,0.01936153942540908
dgrp105,false,20,-0.12240168890121322
dgrp105,false,21,0.28719926046730826
dgrp105,false,22,0.6332085669359582
dgrp105,false,23,0.3089765172953377
dgrp105,false,24,0.26755936730609214
dgrp105,false,49,0.6043574050896774
dgrp105,false,50,-0.27227462862952906
dgrp105,false,51,0.35319713482588305
dgrp105,false,52,-0.5350940762811199
dgrp105,false,53,0.39555712589086967
dgrp105,false,54,0.1384980620673362
dgrp105,false,55,-0.7006842477622975
dgrp105,false,56,-0.04820161808268371
dgrp105,false,25,0.35116757484644157
dgrp105,false,26,-0.01543342061659688
dgrp105,false,27,-0.2850637839485348
dgrp105,false,28,0.2983322400509253
dgrp105,false,29,-0.2288367877065248
dgrp105,false,30,-0.073537232594775
dgrp105,false,31,-0.23613301916120405
dgrp105,false,32,0.3704257200566558
dgrp105,false,57,0.3439410444201424
dgrp105,false,58,0.285571316163892
dgrp105,false,59,0.6578041644867463
dgrp105,false,60,0.7697024712994645
dgrp105,false,61,0.13967195143832675
dgrp105,false,62,0.10674323297980572
dgrp105,false,63,0.5672541504382458
dgrp105,false,64,0.8672672182148221
dgrp105,true,1,-0.07921655062645205
dgrp105,true,2,-0.16199680044820447
dgrp105,true,3,0.16475914722000418
dgrp105,true,33,-0.15394628362206014
dgrp105,true,34,0.7810816271040293
dgrp105,true,35,-0.17767238570271615
dgrp105,true,36,-0.5086214280877572
dgrp105,true,37,-0.07249518817463307
dgrp105,true,38,0.4478864769720896
dgrp105,true,39,-0.03434458165622164
dgrp105,true,4,0.525235386709359
dgrp105,true,40,-0.6374337565602399
dgrp105,true,5,0.733234923854999
dgrp105,true,6,0.1793216621049123
dgrp105,true,7,0.07972319292278414
dgrp105,true,8,0.7256814755856019
dgrp105,true,10,-0.5769106617697373
dgrp105,true,11,0.2987081140043676
dgrp105,true,12,0.08160897909449927
dgrp105,true,13,-0.2823350957386755
dgrp105,true,14,-0.36697224497316405
dgrp105,true,15,0.3623853376901397
dgrp105,true,16,-0.1851040344639781
dgrp105,true,41,-0.364309765867466
dgrp105,true,42,-0.07641535517609979
dgrp105,true,43,0.1490752285230752
dgrp105,true,44,0.32612179400963576
dgrp105,true,45,0.09110280935913405
dgrp105,true,46,0.12189788425494336
dgrp105,true,47,-0.17659051000946507
dgrp105,true,48,-0.24295603543959896
dgrp105,true,9,-0.11238069002930699
dgrp859,false,17,-0.04669857512942725
dgrp859,false,18,-0.8688057584844572
dgrp859,false,19,0.04741157126023275
dgrp859,false,21,0.06624380846904407
dgrp859,false,22,-0.3314150784805797
dgrp859,false,23,0.06666666666666667
dgrp859,false,24,-0.07547567029249402
dgrp859,false,49,-0.17051283163051784
dgrp859,false,50,-0.08322677617641108
dgrp859,false,51,-0.049244748072840586
dgrp859,false,52,0.3879494449643839
dgrp859,false,53,0.597412481998367
dgrp859,false,54,-0.09071537245904776
dgrp859,false,55,-0.4645219336937037
dgrp859,false,56,0.4157418951897419
dgrp859,false,25,0.5439811098728116
dgrp859,false,26,0.1675563052087062
dgrp859,false,27,-0.3057084049485794
dgrp859,false,28,-0.3811898287397821
dgrp859,false,29,-0.3316374881160896
dgrp859,false,30,-0.009350386999003958
dgrp859,false,31,-0.009165045636079052
dgrp859,false,32,0.48892645447667216
dgrp859,false,57,0.20403577045202997
dgrp859,false,58,0.4989527021625474
dgrp859,false,59,0.13196798038546442
dgrp859,false,60,-0.015989404669620955
dgrp859,false,61,0.4105736399943083
dgrp859,false,62,-0.08787878787878788
dgrp859,false,63,0.04485605917499633
dgrp859,false,64,0.27326476267975497
dgrp859,true,1,0.5222329678670935
dgrp859,true,3,0.3119312159881453
dgrp859,true,33,-0.21870568231908194
dgrp859,true,34,0.5735425432790918
dgrp859,true,35,0.20864677015391553
dgrp859,true,36,-0.5882313504294655
dgrp859,true,37,-0.05114577728819521
dgrp859,true,38,0.31955437043729484
dgrp859,true,39,-0.3216938751686613
dgrp859,true,4,-0.5201364849964054
dgrp859,true,40,-0.7428533454654446
dgrp859,true,5,-0.5917612529773761
dgrp859,true,6,-0.739348083210485
dgrp859,true,7,0.15857471856038455
dgrp859,true,11,0.013786645639048696
dgrp859,true,12,0.40284535777936215
dgrp859,true,13,-0.10529714874729006
dgrp859,true,14,-0.35216384628538866
dgrp859,true,15,-0.03663115231845786
dgrp859,true,16,-0.022762152760437304
dgrp859,true,41,0.33555003828066904
dgrp859,true,42,0.5530588810191243
dgrp859,true,43,-0.4200589780365725
dgrp859,true,44,-0.19735713386978326
dgrp859,true,45,-0.14569548922634784
dgrp859,true,46,0.05917322187788736
dgrp859,true,47,0.23648355730890117
dgrp859,true,48,-0.37058967033639517
dgrp859,true,9,0.32309902756195674
dgrp303,false,17,0.36263823540317475
dgrp303,false,18,0.4080508694764865
dgrp303,false,19,0.3080941397768428
dgrp303,false,20,0.11264016793740185
dgrp303,false,21,0.47082223328477657
dgrp303,false,22,-0.019258093710044305
dgrp303,false,23,0.12266353887419318
dgrp303,false,24,0.1436704561937674
dgrp303,false,49,-0.29012942659282975
dgrp303,false,50,-0.36010714226865864
dgrp303,false,51,0.4115404505793635
dgrp303,false,52,-0.31159515252146575
dgrp303,false,53,-0.09718911652372522
dgrp303,false,54,0.16151102588939592
dgrp303,false,55,-0.025994495024400877
dgrp303,false,56,-0.08565004741007966
dgrp303,false,25,-0.5249411261216184
dgrp303,false,26,0.7247527635120408
dgrp303,false,27,0.846174564346077
dgrp303,false,28,-0.15488812559594797
dgrp303,false,29,-0.04942302019954286
dgrp303,false,30,-0.0
dgrp303,false,31,0.4177651694895507
dgrp303,false,32,-0.17397348649679772
dgrp303,false,57,-0.2704619541551032
dgrp303,false,58,0.5715536139257688
dgrp303,false,59,0.4507791470731074
dgrp303,false,60,-0.4351065254197084
dgrp303,false,61,0.3432936316609033
dgrp303,false,62,0.2945113246014261
dgrp303,false,63,-0.41607822196613964
dgrp303,false,64,0.010977522807717341
dgrp303,true,1,-0.7609916777860223
dgrp303,true,2,0.5222329678670935
dgrp303,true,3,0.18558374884598233
dgrp303,true,33,0.40618119722996165
dgrp303,true,35,0.5222329678670935
dgrp303,true,36,0.41654680011923373
dgrp303,true,37,0.698479836784081
dgrp303,true,38,-0.29012942659282975
dgrp303,true,39,-0.46866530305908016
dgrp303,true,4,0.14326375172284778
dgrp303,true,40,-0.2173830860307533
dgrp303,true,5,0.5222329678670935
dgrp303,true,6,-0.0778498944161523
dgrp303,true,7,-0.297830747142585
dgrp303,true,8,0.6230335787738154
dgrp303,true,10,-0.05802588531856595
dgrp303,true,11,-0.29515832411563475
dgrp303,true,12,0.1556997888323046
dgrp303,true,13,0.16303850657729932
dgrp303,true,14,0.6919990614769094
dgrp303,true,15,-0.08595254710071262
dgrp303,true,16,-0.11319150355032725
dgrp303,true,41,0.1556997888323046
dgrp303,true,42,-0.22153303133579358
dgrp303,true,43,0.33696235217676607
dgrp303,true,44,-0.22687773432287237
dgrp303,true,45,-0.2604676902846012
dgrp303,true,46,-0.343529103265545
dgrp303,true,47,0.2050347245217983
dgrp303,true,48,0.18042237354084703
dgrp303,true,9,0.15296382464557823
dgrp321,false,17,-0.20495626976502346
dgrp321,false,18,-0.8791256984770177
dgrp321,false,19,0.09597865283498026
dgrp321,false,20,-0.013533612040529951
dgrp321,false,21,-0.3196658514329728
dgrp321,false,22,0.20935038699900393
dgrp321,false,24,-0.6598859307688989
dgrp321,false,49,0.11836975515853934
dgrp321,false,50,0.7638647239475904
dgrp321,false,51,0.005864319939856616
dgrp321,false,52,-0.05997690699937426
dgrp321,false,53,0.6691687750661529
dgrp321,false,54,-0.3884599432289173
dgrp321,false,55,-0.15482736001053626
dgrp321,false,56,0.4026600459368028
dgrp321,false,25,-0.48867922887351034
dgrp321,false,26,0.19250655521122068
dgrp321,false,27,-0.07891761774192622
dgrp321,false,28,-0.2896745910178061
dgrp321,false,29,0.058491769617947664
dgrp321,false,31,-0.1044670613289949
dgrp321,false,32,0.03600055090579052
dgrp321,false,57,-0.2968849901219075
dgrp321,false,58,0.20700584701152308
dgrp321,false,59,0.2224337115608087
dgrp321,false,60,-0.206916232871766
dgrp321,false,61,0.6575339271600319
dgrp321,false,62,-0.46605835847533517
dgrp321,false,63,0.055706961467190064
dgrp321,false,64,0.2025980471117157
dgrp321,true,1,0.19962172120190852
dgrp321,true,2,0.03359100343239778
dgrp321,true,3,-0.04613698021077868
dgrp321,true,33,-0.6205127844151972
dgrp321,true,34,0.12803953531149886
dgrp321,true,35,-0.6637621111242591
dgrp321,true,36,0.17975267382588442
dgrp321,true,37,-0.005723892972040137
dgrp321,true,38,0.43542431291868167
dgrp321,true,39,0.5103493078392206
dgrp321,true,4,-0.21295662585736524
dgrp321,true,40,-0.35757575757575755
dgrp321,true,5,0.5867291811348886
dgrp321,true,6,0.17198757431750733
dgrp321,true,7,0.4602642995777938
dgrp321,true,8,-0.38290406331889726
dgrp321,true,10,0.5222329678670935
dgrp321,true,11,0.7628796569255785
dgrp321,true,12,-0.3619216194431087
dgrp321,true,13,-0.22723040167272113
dgrp321,true,14,0.01173199525906983
dgrp321,true,15,-0.02072138456651474
dgrp321,true,16,-0.14545454545454548
dgrp321,true,41,-0.5482195808642946
dgrp321,true,42,0.028051160997011854
dgrp321,true,43,-0.4811618990891786
dgrp321,true,44,0.0665522748710953
dgrp321,true,45,-0.07886412474211177
dgrp321,true,46,0.3505758280701968
dgrp321,true,47,0.5355398859757459
dgrp321,true,48,0.2742301590109605
dgrp321,true,9,0.08547550355212459
dgrp304,false,17,-0.4391494529734389
dgrp304,false,18,-0.14590107649358372
dgrp304,false,19,-0.3619707232228756
dgrp304,false,20,-0.02166528985558484
dgrp304,false,21,0.16833963149170594
dgrp304,false,22,-0.12871608677923602
dgrp304,false,23,-0.4692641241727946
dgrp304,false,24,0.10952466887622699
dgrp304,false,49,-0.418642139727459
dgrp304,false,50,0.04771450419351808
dgrp304,false,51,-0.19851772954273422
dgrp304,false,52,0.021890652913400768
dgrp304,false,53,-0.4538983112353905
dgrp304,false,54,0.20009772783383117
dgrp304,false,55,0.4644239857538699
dgrp304,false,56,-0.1557701847529938
dgrp304,false,25,0.18861518692441628
dgrp304,false,26,-0.30303030303030304
dgrp304,false,27,-0.12784728549779448
dgrp304,false,28,0.30913592348078595
dgrp304,false,30,-0.5469454002120022
dgrp304,false,31,0.5618033774655298
dgrp304,false,32,0.24582353297843718
dgrp304,false,57,0.061556641138368104
dgrp304,false,58,0.6992123274610883
dgrp304,false,59,0.11364101129719634
dgrp304,false,60,0.28426772330663624
dgrp304,false,61,0.06644190208769955
dgrp304,false,62,-0.5896765990991595
dgrp304,false,63,-0.1772988583448805
dgrp304,false,64,0.16399612647215805
dgrp304,true,1,-0.5021128915373438
dgrp304,true,2,0.5840875077710154
dgrp304,true,3,-0.7232831923048796
dgrp304,true,33,-0.21873376594978586
dgrp304,true,34,-0.26423749164710386
dgrp304,true,35,-0.5709771305735589
dgrp304,true,36,-0.014812943343146253
dgrp304,true,37,0.5341549637724711
dgrp304,true,38,-0.06625894611588642
dgrp304,true,39,-0.16959251552113647
dgrp304,true,4,0.6197251892708783
dgrp304,true,40,0.8141913005262653
dgrp304,true,5,0.6919990614769094
dgrp304,true,6,-0.40618119722996165
dgrp304,true,7,0.09666262275223322
dgrp304,true,8,-0.20805040140933695
dgrp304,true,10,0.5424949209507438
dgrp304,true,11,0.4320698074931393
dgrp304,true,12,0.09692357352921051
dgrp304,true,13,0.27280383688229565
dgrp304,true,14,-0.23260525826786443
dgrp304,true,15,0.07333058128201551
dgrp304,true,16,0.2869163290571476
dgrp304,true,41,-0.1798910359265385
dgrp304,true,42,0.3192401967222024
dgrp304,true,43,0.21829405587800682
dgrp304,true,44,0.38636828402446904
dgrp304,true,45,0.4867945691591963
dgrp304,true,46,0.532036751491369
dgrp304,true,47,-0.4797084145750107
dgrp304,true,48,-0.3765916118907378
dgrp304,true,9,0.12136930840507676
dgrp309,false,17,-0.039526738390841476
dgrp309,false,18,-0.6802612014248555
dgrp309,false,19,-0.6669053531423002
dgrp309,false,20,-0.6134134595554956
dgrp309,false,21,-0.515298106902262
dgrp309,false,22,-0.07176428935991253
dgrp309,false,23,0.3989806318131509
dgrp309,false,24,0.07847658761835752
dgrp309,false,49,0.5468407613771895
dgrp309,false,50,-0.3017731920863751
dgrp309,false,51,-0.04856955533263793
dgrp309,false,52,0.2470822444739133
dgrp309,false,53,0.07669726064118151
dgrp309,false,54,0.17721408732716468
dgrp309,false,55,-0.2001165924365693
dgrp309,false,56,-0.6818182965849722
dgrp309,false,25,0.06335706713032836
dgrp309,false,26,-0.07277425697145302
dgrp309,false,27,0.33214638724286305
dgrp309,false,28,-0.052197778434351166
dgrp309,false,29,0.16380630187766249
dgrp309,false,30,0.10577870059552433
dgrp309,false,31,0.7234918199760976
dgrp309,false,32,0.1399551278748826
dgrp309,false,57,-0.02447734546332568
dgrp309,false,58,-0.30739205122364044
dgrp309,false,59,0.2586370842986916
dgrp309,false,60,-0.00024094377180237242
dgrp309,false,61,0.07317196766582093
dgrp309,false,62,0.1074897440520164
dgrp309,false,63,0.5202863781894507
dgrp309,false,64,-0.6131082537476225
dgrp309,true,1,0.12605509881627874
dgrp309,true,2,-0.33483471673766657
dgrp309,true,3,0.05956774252928885
dgrp309,true,33,-0.2697510661557346
dgrp309,true,34,-0.038711504637706166
dgrp309,true,35,-0.37171778315532455
dgrp309,true,36,0.34947925003603175
dgrp309,true,37,-0.03872671048740975
dgrp309,true,38,0.23726242103499318
dgrp309,true,39,-0.4889959739029289
dgrp309,true,4,0.5579546921424718
dgrp309,true,40,-0.0681071246144523
dgrp309,true,5,0.16890752701285416
dgrp309,true,6,-0.009668252893512582
dgrp309,true,7,-0.0880270609691278
dgrp309,true,8,0.05898528490116622
dgrp309,true,10,0.4609842728180496
dgrp309,true,11,-0.4534372601511324
dgrp309,true,12,-0.07932160046750969
dgrp309,true,13,-0.2550272085019946
dgrp309,true,14,0.4797231929227841
dgrp309,true,15,0.04039478275373387
dgrp309,true,16,0.16939255498975905
dgrp309,true,41,-0.4693966160090861
dgrp309,true,42,0.23439466005626736
dgrp309,true,43,-0.09183076937900729
dgrp309,true,44,0.2007969678605771
dgrp309,true,45,-0.1687339734105993
dgrp309,true,46,0.15418375991330602
dgrp309,true,47,-0.3561606009783127
dgrp309,true,48,-0.0417194787615381
dgrp309,true,9,-0.23084728690077058
dgrp362,false,17,-0.1992296557086696
dgrp362,false,18,-0.0
dgrp362,false,19,-0.47686980299930254
dgrp362,false,20,0.39873056357489983
dgrp362,false,22,0.26291448574543275
dgrp362,false,23,0.5602981739261856
dgrp362,false,24,0.14075989431334837
dgrp362,false,49,0.29012942659282975
dgrp362,false,50,-0.7577479321853493
dgrp362,false,51,0.2016451347862491
dgrp362,false,52,0.4587721989077309
dgrp362,false,53,-0.4515314780291225
dgrp362,false,54,-0.14646638719124344
dgrp362,false,55,0.10783379814698114
dgrp362,false,56,-0.2864929333947949
dgrp362,false,25,0.7546162333996445
dgrp362,false,26,0.31736897208732995
dgrp362,false,27,-0.0
dgrp362,false,28,-0.5019659975232067
dgrp362,false,29,-0.20025516963480827
dgrp362,false,30,-0.566900857529309
dgrp362,false,31,0.2047619413677217
dgrp362,false,32,-0.0701678743052209
dgrp362,false,57,-0.6403957766647661
dgrp362,false,58,0.5908759327278517
dgrp362,false,59,0.2105639352114546
dgrp362,false,60,0.11751556201642296
dgrp362,false,61,0.8090398349558905
dgrp362,false,62,0.030973890846151514
dgrp362,false,63,-0.15506203707890293
dgrp362,false,64,0.30233752680431464
dgrp362,true,1,0.4450518838318168
dgrp362,true,2,0.40473989578683245
dgrp362,true,3,0.6053048688714675
dgrp362,true,33,-0.26949093070966085
dgrp362,true,34,0.6054991787922956
dgrp362,true,35,0.16454609533252273
dgrp362,true,36,0.23435810118830977
dgrp362,true,37,0.7305839539388431
dgrp362,true,38,0.4372483117321711
dgrp362,true,39,-0.1127193201366154
dgrp362,true,4,0.48468338862763305
dgrp362,true,40,-0.3528978133550785
dgrp362,true,5,0.35140241545915585
dgrp362,true,6,0.36870239199607857
dgrp362,true,7,0.495371528291073
dgrp362,true,8,-0.5861879651575782
dgrp362,true,10,0.6412734064919452
dgrp362,true,11,0.37241578853052687
dgrp362,true,12,-0.19551152243577857
dgrp362,true,13,-0.20379234728438553
dgrp362,true,14,0.1408218699025874
dgrp362,true,15,0.11687799440300502
dgrp362,true,16,0.01923545788112089
dgrp362,true,41,0.0778498944161523
dgrp362,true,42,0.3100372170847544
dgrp362,true,43,-0.019999766453300954
dgrp362,true,44,0.7006490497453707
dgrp362,true,45,0.4380668039794138
dgrp362,true,46,0.5249411261216184
dgrp362,true,47,-0.12542419211374978
dgrp362,true,48,0.09973558339797758
dgrp362,true,9,0.7977937297868616
dgrp386,false,17,0.5499530567542916
dgrp386,false,18,-0.21682729418772675
dgrp386,false,19,-0.006371897230127321
dgrp386,false,20,-0.06988146345891555
dgrp386,false,21,-0.33938003862881727
dgrp386,false,22,0.532112960869701
dgrp386,false,23,-0.683349073208448
dgrp386,false,24,-0.3012215903486875
dgrp386,false,49,0.3964884675588768
dgrp386,false,50,-0.22377715481664598
dgrp386,false,51,-0.13687764293937646
dgrp386,false,52,-0.1214619810748275
dgrp386,false,53,-0.037770501348801645
dgrp386,false,54,-0.2161851685234815
dgrp386,false,55,-0.25817397824174426
dgrp386,false,56,-0.405260970842076
dgrp386,false,25,-0.30303030303030304
dgrp386,false,26,-0.44392562582857564
dgrp386,false,27,-0.4219131975075155
dgrp386,false,28,-0.7751367104452964
dgrp386,false,29,0.7173200090977365
dgrp386,false,30,-0.0126075754713629
dgrp386,false,31,0.09765546001251911
dgrp386,false,32,-0.09178019531483797
dgrp386,false,57,0.029246065528299336
dgrp386,false,58,0.0395792807568643
dgrp386,false,59,0.7393003323442299
dgrp386,false,60,0.2031963474160543
dgrp386,false,61,0.6848484848484848
dgrp386,false,62,-0.3455929157760048
dgrp386,false,63,0.20992113101966545
dgrp386,false,64,0.7199777360876267
dgrp386,true,1,-0.07085165730217668
dgrp386,true,2,0.3641697108910928
dgrp386,true,3,0.03870859729295256
dgrp386,true,33,-0.28258398691934117
dgrp386,true,34,0.06513985945013284
dgrp386,true,35,0.33108146402731486
dgrp386,true,36,-0.18342692213021902
dgrp386,true,37,0.407976895230348
dgrp386,true,38,0.19480540964329918
dgrp386,true,39,-0.014816359344272834
dgrp386,true,4,-0.06699555637592869
dgrp386,true,40,-0.7836742401826287
dgrp386,true,5,0.11571270363245836
dgrp386,true,6,-0.5288778230016562
dgrp386,true,7,0.297698133473817
dgrp386,true,8,-0.3738763891774071
dgrp386,true,10,0.04573645091962718
dgrp386,true,11,0.4739690598588696
dgrp386,true,12,-0.6403533069560579
