"id","genotype","sex","exp_type","shock_color","shock_arm","treatment","replicates","ZT0","ZT","starting_arm","starting_color","frac_time_on_shocked","first_half_frac_time_on_shocked","second_half_frac_time_on_shocked","frac_14","frac_24","frac_34","frac_44","frac_time_on_shockArm","frac_time_on_neutral_left","frac_time_on_neutral_right","left_handedness","first_half_left_handedness","second_half_left_handedness","left_handedness_14","left_handedness_24","left_handedness_34","left_handedness_44","activity","first_half_activity","second_half_activity","activity_shock","activity_noShock","activity_shock_color","first_half_activity_shock_color","second_half_activity_shock_color","activity_noShock_color","first_half_activity_noShock_color","second_half_activity_noShock_color","activity_14","activity_24","activity_34","activity_44","activity_shock_color_14","activity_shock_color_24","activity_shock_color_34","activity_shock_color_44","activity_noShock_color_14","activity_noShock_color_24","activity_noShock_color_34","activity_noShock_color_44","total_choices","correct_choices","incorrect_choices","first_half_total_choices","first_half_correct_choices","first_half_incorrect_choices","total_choices_14","correct_choices_14","incorrect_choices_14","total_choices_24","correct_choices_24","incorrect_choices_24","total_choices_34","correct_choices_34","incorrect_choices_34","total_choices_44","correct_choices_44","incorrect_choices_44","analysis_time","bias_frac_time_on_shocked","bias_left_handedness","bias_activity","bias_activity_shock","bias_activity_noShock","bias_activity_shock_color","bias_activity_noShock_color","bias_total_choices","bias_correct_choices","bias_incorrect_choices","bias_analysis_time","post_frac_time_on_shocked","post_left_handedness","post_first_half_left_handedness","post_second_half_left_handedness","post_activity","post_activity_shock","post_activity_noShock","post_activity_shock_color","post_activity_noShock_color","post_total_choices","post_correct_choices","post_incorrect_choices","post_first_half_total_choices","post_first_half_correct_choices","post_first_half_incorrect_choices","post_analysis_time","group","group_sex","folder","experiment_date","second_half_total_choices","second_half_correct_choices","second_half_incorrect_choices","post_second_half_total_choices","post_second_half_correct_choices","post_second_half_incorrect_choices","experiment_by","head_scanned","abs_dev","abs_dev_sex","day"
"54","dnc1","female","operant_place","blue","R","shock","2","11:00:00","16:38:03","R","B",0.268950803212851,0.129847385539154,0.408862034239678,0.0545818728092138,0.204897551224388,0.485272091862207,0.330964467005076,0.268950803212851,0.3472640562249,0.212474899598394,0.333333333333333,0.4,0.28,0.25,0.5,0.384615384615385,0.166666666666667,1.1104331462805,1.00991239032228,1.21171427104325,1.14638091248239,1.10649101150854,0.625950639358682,0.625950639358682,NA,0.963231521971077,0.899989198016099,1.10509159726458,1.02025835828441,1.01899101306879,0.96211649937494,1.43379595644752,0.372914232048342,0.951928957938892,NA,NA,0.862101785667571,0.962108878671202,1.10509159726458,NA,78,60,18,37,32,5,21,19,2,16,13,3,19,13,6,22,15,7,1200,0.000500250125062531,1,0.409129784281384,NA,0.409129784281384,NA,0.322924221688189,4,3,1,300,0.17579105976896,0.157894736842105,0.111111111111111,0.2,1.76244438865588,NA,1.76244438865588,1.44060142533304,1.36894541832693,27,20,7,14,10,4,300,"r5","dnc_place_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/female","20231127",41,28,13,13,10,3,"goncalo",FALSE,0.090906710951089,0.0937677162631576,NA
"55","dnc1","female","operant_place","blue","L","shock","2","11:00:00","16:38:03","R","G",0.479839719509141,0.466349762321741,0.493483709273183,0.402603905858788,0.529735132433783,0.482276585122317,0.505030181086519,0.479839719509141,0.233784122213874,0.0484598046581518,-0.277777777777778,-0.444444444444444,-0.111111111111111,-0.5,-0.333333333333333,-0.333333333333333,0.111111111111111,0.772966862478149,0.706506216783938,0.839627690840114,0.681218021478982,0.841592157455986,0.695740656717821,0.621754818168391,0.86512928708099,0.739163524404632,0.735071140034592,0.914112956223846,0.637062941898019,0.793217142857372,0.829838360090258,0.875984059451564,0.62768598185763,0.591327744204532,0.86512928708099,NA,0.672605102327431,0.7833252943547,0.914112956223846,NA,59,43,16,30,23,7,15,12,3,15,11,4,14,9,5,15,11,4,1200,0.25542570951586,1,0.281916477651078,NA,0.281916477651078,0.41498360682278,0.270959106011883,5,4,1,180,0.31356783919598,-0.076923076923077,0.25,-0.6,1.05563273611513,NA,1.05563273611513,1.00720217848704,0.887040329263953,22,18,4,14,12,2,300,"r5","dnc_place_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/female","20231127",29,20,9,8,6,2,"goncalo",FALSE,0.119982205345201,0.117121200033132,NA
"56","dnc1","female","operant_place","blue","M","shock","2","11:00:00","16:38:03","R","G",0.326323695080736,0.268951713785339,0.383921863260706,0.205307961942914,0.332333833083458,0.316525212181727,0.452034153691612,0.326323695080736,0.303792714983102,0.218800851170359,-0.8125,-0.833333333333333,-0.8,-0.6,-1,-0.818181818181818,-0.777777777777778,1.04700491339886,0.900796172686856,1.19343351687885,1.03216339574684,1.00304220304243,0.924117821255827,0.924117821255827,NA,1.01317016078234,0.942730733138021,1.20927993092844,0.818477719220757,1.00575495825462,1.11656440581667,1.23497470743411,0.848592163588061,0.949039550613241,NA,NA,0.860035981385224,1.00084929433081,1.20927993092844,NA,57,30,27,30,16,14,17,10,7,13,6,7,16,8,8,11,6,5,1200,0.629314657328664,-1,0.366374542362593,NA,0.366374542362593,0.359904683162354,0.260702256781669,4,2,2,300,0.516307074761666,-0.846153846153846,-1,-0.666666666666667,1.45504697790834,NA,1.45504697790834,1.10758964300459,1.43687392894417,18,10,8,11,7,4,300,"r5","dnc_place_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/female","20231127",27,14,13,7,3,4,"goncalo",FALSE,0.0335338190832045,0.036394824395273,NA
"61","dnc1","female","operant_place","blue","L","shock","2","11:00:00","16:38:03","R","G",0.113952613764573,0.227420565424068,0,0.071106659989985,0.383808095952024,0,0,0.113952613764573,0.468847937821236,0.307759809452175,-0.285714285714286,-0.5,0,-1,0.333333333333333,0,0,0.415525843212761,0.511255780559725,0.31936273872848,0.478162518567298,0.402481820146798,0.472737773016194,0.472737773016194,NA,0.294146608241972,0.313433895861201,0.26673110655464,0.645583177096886,0.36105269366071,0.236425053981198,0.413568572385449,0.472737773016194,NA,NA,NA,0.417644621984874,0.215748243686958,0.205857889144097,0.40492334211883,18,15,3,12,9,3,9,7,2,3,2,1,2,2,0,4,4,0,1200,0.000834724540901503,-1,0.469651032269577,NA,0.469651032269577,NA,0.438502321221899,1,1,0,180,0,-1,NA,-1,0.330208475042267,NA,0.330208475042267,NA,0.279171304994776,2,2,0,1,1,0,300,"r5","dnc_place_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/female","20231127",6,6,0,1,1,0,"goncalo",FALSE,0.245904900399367,0.248765905711436,NA
"62","dnc1","female","operant_place","blue","M","shock","2","11:00:00","16:38:03","M","B",0.393398899816636,0.407271514342895,0.379413724183877,0.332219251336898,0.481703260146374,0.391333333333333,0.367265469061876,0.393398899816636,0.269544924154026,0.157692948824804,0.0666666666666667,0.0909090909090909,0.0526315789473685,0.2,0.2,0.111111111111111,0,0.873671966999496,0.758338463858991,0.981941689596135,0.864435279224057,0.890769375571236,0.761733503621866,0.65781322472426,1.11205542416064,0.930440116255052,0.811398005906596,1.15868219096068,0.687485595207394,0.842434632033574,0.912509605559942,1.06041776600362,0.651372641630554,0.652738699431771,1.11205542416064,NA,0.677652379213204,0.944077898946457,1.15891426841232,1.19130550822845,35,18,17,15,8,7,7,4,3,8,4,4,10,5,5,10,5,5,900,0.166110183639399,-1,0.251533699364989,NA,0.251533699364989,0.322049317550875,0.303593958893046,3,3,0,180,0.305300713557594,0.294117647058823,0.111111111111111,0.714285714285714,1.42960575720219,NA,1.42960575720219,1.15987690667592,1.17185913558987,27,14,13,14,8,6,300,"r5","dnc_place_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/female","20231127",20,10,10,13,6,7,"goncalo",FALSE,0.0335413856526957,0.0306803803406271,NA
"63","dnc1","female","operant_place","blue","R","shock","2","11:00:00","16:38:03","R","B",0.224571500062555,0.304478358769077,0.144608456342257,0.316975463194792,0.292353823088456,0.124812780828757,0.164411027568922,0.224571500062555,0.302139371950457,0.262229450769423,-0.777777777777778,-1,-0.571428571428571,-1,-1,-1,-0.5,0.707914697930142,0.650175671442241,0.765653724418044,0.705071998017836,0.694521950605515,0.647822892268821,0.647822892268821,NA,0.672423388884669,0.617331795365087,0.833255298998285,0.632954509963211,0.616818002384764,0.780121980115272,0.770342748339383,0.601233691063034,0.80418596452414,NA,NA,0.507966751355857,0.727393374361674,0.819357709203785,0.916987813311553,33,24,9,14,9,5,7,4,3,7,5,2,10,8,2,9,7,2,1200,0.606303151575788,-1,0.461205123090307,NA,0.461205123090307,0.274752793786595,0.44669759971649,5,3,2,300,0.306071249372805,-0.833333333333333,-1,-0.666666666666667,1.11427164134418,NA,1.11427164134418,0.97847130134907,0.908447191548733,17,13,4,11,8,3,300,"r5","dnc_place_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/female","20231127",19,15,4,6,5,1,"goncalo",FALSE,0.135286014101386,0.138147019413454,NA
"64","dnc1","female","operant_place","blue","L","shock","2","11:00:00","16:38:03","R","G",0.320519284093774,0.389542156617463,0.250380904012189,0.496244366549825,0.282858570714643,0.290564153769346,0.208677685950413,0.320519284093774,0.170027728762289,0.318376607007814,-0.277777777777778,-0.68421052631579,0.176470588235294,-0.333333333333333,-1,0.090909090909091,0.333333333333333,0.855338945751407,0.700981196655266,1.01204970931548,0.719106642459769,0.89506585840102,0.699635753139737,0.683342848922433,2.91547072669312,0.76996727550891,0.746246072186315,0.816715403032465,0.688993607315173,0.689009337014857,1.05927014261171,0.968409342450789,0.511978472520908,0.871893794540518,2.91547072669312,NA,0.593069764720086,0.826394023112191,0.816715403032465,NA,62,49,13,32,25,7,13,10,3,19,15,4,19,15,4,11,9,2,1200,0.0805805805805806,-1,0.382990830258688,NA,0.382990830258688,0.172625865198872,0.425100757250828,8,7,1,300,0.233366935483871,0.529411764705882,0.714285714285714,0.333333333333333,1.32679873164454,NA,1.32679873164454,1.13923890540451,0.990615581826219,23,19,4,12,10,2,300,"r5","dnc_place_blue_r5_shock_female","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/female","20231127",30,24,6,11,9,2,"goncalo",FALSE,0.0393382300701668,0.0421992353822354,NA
"1","dnc1","male","operant_place","blue","L","shock","1","11:00:00","16:38:03","L","B",0.288623507228158,0.272204153114836,0.305127557464006,0.28492739108663,0.259370314842579,0.227159261108338,0.384772611139499,0.288623507228158,0.295914519170333,0.238214959145192,0.1,0.0500000000000001,0.15,0.368421052631579,-0.238095238095238,0.142857142857143,0.157894736842105,1.56350743286537,1.50576722917232,1.62186096193908,1.29922555010798,1.64181066243137,1.25711971912458,1.25711971912458,NA,1.43457903220393,1.3834370654279,1.56468194768363,1.41292782498618,1.59331834083797,1.58934108263742,1.64620221465233,1.2726577287147,1.20963067288962,NA,NA,1.20211159517567,1.58162636274386,1.56468194768363,NA,103,78,25,52,39,13,26,19,7,26,20,6,24,19,5,27,20,7,1200,0.24312156078039,0.5,1.00197493570212,NA,1.00197493570212,1.14634700926137,0.776898116728457,17,12,5,300,0.253888610135474,0.0833333333333333,0,0.090909090909091,1.73554307145701,NA,1.73554307145701,1.47045983453225,1.4891174080111,30,22,8,16,10,6,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",51,39,12,14,12,2,"goncalo",FALSE,0.0712340069357821,0.0685126991487169,NA
"2","dnc1","male","operant_place","blue","M","shock","1","11:00:00","16:38:03","L","G",0.0562107904642409,0.0615461596197148,0.0508303975842979,0.0505758637956935,0.072463768115942,0.0384423364952571,0.0633874239350913,0.0562107904642409,0.544667503136763,0.306524466750314,0.0666666666666668,0.333333333333333,-0.2,-0.142857142857143,0.714285714285714,0.142857142857143,-0.428571428571428,0.895239486169764,0.805120957314134,0.985902537858358,1.75457235851965,0.780551709331456,1.59523026868868,1.59523026868868,NA,0.725921210884747,0.582581430116524,0.872943114461696,0.858277145911248,0.709040584969934,0.900290393672149,1.0854227470719,1.59523026868868,NA,NA,NA,0.700316152192309,0.449614800099834,0.81760056409192,0.998711398229846,46,24,22,20,11,9,10,6,4,10,5,5,12,6,6,14,7,7,1200,0.16608304152076,-0.6,1.05641595987392,NA,1.05641595987392,1.07796022077894,0.910142332442026,18,9,9,300,0.205244578920827,-0.764705882352941,-0.5,-1,1.51883182066947,NA,1.51883182066947,1.63666669397356,1.22420714222136,22,12,10,10,6,4,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",26,13,13,12,6,6,"goncalo",FALSE,0.3036467236997,0.300925415912634,NA
"3","dnc1","male","operant_place","blue","R","shock","1","11:00:00","16:38:03","L","G",0.221266911113921,0.203902927195397,0.238947099412216,0.14621932899349,0.261369315342329,0.218671992011982,0.26007326007326,0.221266911113921,0.163358199519535,0.481097483879125,0.2,0.28,0.0666666666666667,0.333333333333333,0.111111111111111,0,0.142857142857143,0.977362783485043,1.10052538653464,0.851555584664439,1.19237111597823,0.902094576895897,0.924616404190832,0.924616404190832,NA,0.835275548950351,0.894167956668295,0.734317135719589,1.2440859894247,0.989318518658022,0.908249008351189,0.783283009310787,1.00052679956031,0.767325861945205,NA,NA,0.997372553929725,0.772094196869156,0.739046508870026,0.603723133475217,49,34,15,32,23,9,19,13,6,13,10,3,9,6,3,8,5,3,1200,0.454043194374686,0.411764705882353,1.40862509660488,NA,1.40862509660488,0.92252037092635,1.25448029000316,22,15,7,300,0.0649616368286445,0.142857142857143,-0.5,1,0.804753693381359,NA,0.804753693381359,0.992023139108935,0.602717693150954,11,8,3,5,4,1,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",17,11,6,6,4,2,"goncalo",FALSE,0.13859060305002,0.135869295262954,NA
"4","dnc1","male","operant_place","blue","L","shock","1","11:00:00","16:38:03","L","B",0.368646739815866,0.489116837628221,0.246376811594203,0.443164747120681,0.534732633683158,0.216175736395407,0.278094251683066,0.368646739815866,0.203052087274562,0.226384159414806,-0.208333333333333,-0.157894736842105,-0.241379310344828,-0.166666666666667,-0.142857142857143,-0.230769230769231,-0.25,1.02822432506636,0.925702886579736,1.13246749763444,0.813060711392051,1.13100025289852,0.692610930655272,0.71171604915699,0.565452273086459,0.979500917410315,0.9566873042266,1.1002788695594,1.16457674007816,0.6775534569963,1.00037346535744,1.27512292565698,0.632956343170758,0.878187822504216,0.565452273086459,NA,0.943183857688938,0.980797924245623,1.1002788695594,NA,55,40,15,25,16,9,18,13,5,7,3,4,13,11,2,17,13,4,1200,0.220110055027514,-0.333333333333333,1.47251531995296,NA,1.47251531995296,1.51443577311794,1.24222753738472,23,17,6,300,0.287009063444109,0,0.5,-0.333333333333333,0.981492692391913,NA,0.981492692391913,0.765237705552555,0.730371597647423,15,11,4,5,4,1,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",30,24,6,10,7,3,"goncalo",FALSE,0.00878922565192536,0.0115105334389906,NA
"9","dnc1","male","operant_place","blue","R","shock","1","11:00:00","16:38:03","L","G",0.175231887691151,0.158869151863898,0.191612255148167,0.13970956434652,0.178410794602699,0.132301547678482,0.251515151515152,0.175231887691151,0.345826021559288,0.368764101278516,0.135135135135135,0.0697674418604651,0.225806451612903,-0.0434782608695652,0.2,0.466666666666667,0.0666666666666667,1.6149121185663,1.75553703103381,1.47365089427767,1.47971026712396,1.59665121093579,1.338758286982,1.338758286982,NA,1.26848786188839,1.33715371663797,1.16432525171742,1.82046078566395,1.73309148009583,1.42384021667954,1.53207892571868,1.35698696110139,1.30133967257386,NA,NA,1.41733978018099,1.24018020444811,1.1496361020285,1.18163623820118,84,69,15,47,39,8,23,19,4,24,20,4,17,15,2,20,15,5,1200,0.297148574287144,-0.142857142857143,1.68337933270546,NA,1.68337933270546,1.28226564563021,1.36530977491566,27,22,5,300,0.202207727044656,0.1,0.111111111111111,0.2,1.57414902931327,NA,1.57414902931327,1.2157562679433,1.06366566216053,22,18,4,12,10,2,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",37,30,7,10,8,2,"goncalo",FALSE,0.18462562647279,0.181904318685725,NA
"10","dnc1","male","operant_place","blue","L","shock","1","11:00:00","16:38:03","L","B",0.0624530663329161,0.10958218663998,0.0152729093640461,0.0821231847771658,0.136931534232884,0,0.0306224899598394,0.0624530663329161,0.29837296620776,0.529787234042553,-0.186440677966102,-0.354838709677419,0,-0.368421052631579,-0.333333333333333,0,0,1.40336300657946,1.4839773979494,1.32262739056084,1.48008199672035,1.38402625142426,1.30413015925455,1.30413015925455,NA,1.13211410892791,1.2106218053931,1.04355359767144,1.72075350528868,1.2334709566372,1.33585413078705,1.32489990299014,1.30413015925455,NA,NA,NA,1.30550884905474,1.09240269751615,1.04354168660633,1.07975956744109,67,60,7,36,30,6,22,18,4,14,12,2,15,15,0,16,15,1,1200,0.192596298149075,-0.428571428571429,1.71271007471996,NA,1.71271007471996,1.65680713791415,1.4414721793302,33,25,8,300,0.1921726041144,-0.571428571428571,-0.714285714285714,-0.428571428571429,1.15780031426659,NA,1.15780031426659,1.141260302942,0.758324468445825,20,16,4,10,8,2,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",31,30,1,10,8,2,"goncalo",FALSE,0.297404447831024,0.294683140043959,NA
"11","dnc1","male","operant_place","blue","M","shock","1","11:00:00","16:38:03","M","B",0.191853155644959,0.109081811358519,0.275391611925215,0.114171256885328,0.103948025987006,0.288567149276086,0.261758691206544,0.191853155644959,0.443173246165451,0.257731958762887,0,0.212121212121212,-0.170731707317073,0.142857142857143,0.263157894736842,0,-0.368421052631579,1.63514785772965,1.49151822013188,1.78030315156899,1.69291937422766,1.59136603603258,1.42661600143036,1.42661600143036,NA,1.26153519276059,1.17366830077277,1.41204792440639,1.37644500992211,1.61809586645168,1.8152185167371,1.73115392999035,1.38843109379725,1.62183329461849,NA,NA,0.990603843757827,1.36915034377813,1.42684267572982,1.30224665627802,100,55,45,48,27,21,21,11,10,27,16,11,29,16,13,23,12,11,1200,0.297946920380571,0.307692307692308,1.72796043804092,NA,1.72796043804092,1.56907498803517,0.985993786914791,34,17,17,300,0.236947791164659,-0.0344827586206896,0,0,2.33575702844253,NA,2.33575702844253,1.80214401213382,1.72509175672389,37,21,16,18,10,8,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",52,28,24,19,11,8,"goncalo",FALSE,0.168004358518982,0.165283050731917,NA
"12","dnc1","male","operant_place","blue","R","shock","1","11:00:00","16:38:03","R","B",0.388339797322657,0.336752564423317,0.439829872404303,0.400100150225338,0.27336331834083,0.376934598102846,0.503258145363409,0.388339797322657,0.265357187539097,0.191917928187164,0.714285714285714,0.533333333333333,0.923076923076923,0.571428571428571,0.6,1,0.833333333333333,1.26054416923634,1.26872803473734,1.25236030373535,1.03288049279148,1.3717210767785,0.982827092868584,1.00108976077962,0.832667378933425,1.18239417120781,1.20410635208501,1.09358939536773,1.28173148437246,1.25270787302206,1.27574746282683,1.25200673771079,1.00000432203321,0.997804409732738,0.832667378933425,NA,1.32959548677562,1.08724902846843,1.09358939536773,NA,67,47,20,39,28,11,22,15,7,17,13,4,14,9,5,14,10,4,1200,0.0745372686343172,0,0.55499891299925,NA,0.55499891299925,0.929062328688873,0.472272820995048,7,5,2,300,0.376818866031109,0.428571428571428,0.428571428571428,0.428571428571428,1.29310728039505,NA,1.29310728039505,1.10272251993612,1.09733380897429,16,11,5,8,6,2,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",28,19,9,8,5,3,"goncalo",FALSE,0.0284822831587169,0.0312035909457821,NA
"17","dnc1","male","operant_place","blue","M","shock","1","11:00:00","16:38:03","M","B",0.0191417490304016,0.0190142606955216,0.0192644483362522,0.0215322984476715,0.0164917541229385,0,0.0385964912280702,0.0191417490304016,0.237958213436757,0.678593769548355,-0.571428571428571,-0.5,-0.666666666666667,-0.5,-0.5,-0.333333333333333,-1,0.731085059118822,0.806463461985186,0.655706656252461,1.60892349671513,0.662660619126778,1.92064833673793,1.92064833673793,NA,0.60002657615446,0.658169238623455,0.536552493078445,0.868871242405238,0.758918718923348,0.659891216146715,0.628226450642461,1.92064833673793,NA,NA,NA,0.746403685883359,0.640611409932999,0.567036079614547,0.487863821220937,18,11,7,9,6,3,5,3,2,4,3,1,4,3,1,5,2,3,1200,0.112056028014007,0.333333333333333,0.978059373244528,NA,0.978059373244528,1.054387072919,0.975832670912838,11,6,5,300,0.000501756146512795,-0.333333333333333,-1,1,0.552758078711667,NA,0.552758078711667,NA,0.510786751080378,4,3,1,3,2,1,300,"r5","dnc_place_blue_r5_shock_male","/Users/riddha/Documents/Current_Work/Experiments/repeated_measures/operant_place/20231127/csv/dnc_place_blue_r5_shock/male","20231127",9,5,4,1,1,0,"goncalo",FALSE,0.340715765133539,0.337994457346474,NA
